image_id,description
d014e4e8e7a8b2b3f70e0386a1c8b4b5,"The clothing item is a black dress with a symmetrical design. It has a normal waist and is a midi length, which means it reaches the mid-thigh area. The dress is made of a material that appears to be silky, giving it a smooth and elegant appearance. The neckline is high, and the sleeves are long, adding to the overall formality of the dress. The woman is standing in a grassy area, possibly a park, which provides a natural and relaxed backdrop for the image."
3f84cbf3fd6c7e680f8c898ee46bbf06,"The clothing item is a blue and white dress with a floral pattern. It is a mini dress, which means it is short and reaches the mid-thigh area. The dress has a symmetrical design, with the pattern being evenly distributed across the fabric. The neckline is low, and the sleeves are short, adding to the overall stylish and fashionable appearance of the dress. The woman wearing the dress is posing confidently, showcasing the dress's design and style."
71cdacd1fd8410a48ce0f3264c94eaf0,"The image features a woman wearing a black dress. The dress is a mini-length, zip-up style, and it has a symmetrical design. The woman is posing for the camera, showcasing her outfit. The dress appears to be made of a shiny material, giving it a glamorous and stylish appearance. The woman's pose and the overall silhouette of the dress create a visually appealing and fashionable look."
10f34523f18fd274a916332006029619,"The clothing item is a pink dress with a black bow around the waist. The dress has a symmetrical design and is made of a material that gives it a smooth appearance. The neckline is straight across, and the dress features a normal waist. The overall silhouette of the dress is a-line, which adds a flattering and elegant touch to the outfit. The dress is paired with black heels, which complement the pink color of the dress and enhance the overall look."
80e53f0f44361c29d331bae25fb6c1d5,"The clothing item is a brown sheath dress with a bodycon fit. It features a symmetrical design and a normal waist, giving it a pencil skirt appearance. The dress is made of a shiny material, which adds to its elegance. The neckline is high, and the sleeves are short, adding to the overall stylish and modern look. The dress is a mini length, and it has a zip-up closure, making it a versatile and fashionable choice for various occasions."
142dd6a54089c89332562ad3a8aeb2b4,"The clothing item is a black dress with a symmetrical design. It has a wrist-length sleeve and no opening, giving it a sleek and elegant appearance. The dress is made of a shiny material, which adds to its sophisticated look. The overall silhouette of the dress is form-fitting, accentuating the woman's figure."
c057afaa8fd6a0ea7f96c26137249aa8,"The man is wearing a black shirt and grey pants. The shirt is a short-sleeved, button-up style, and the pants are long and loose, with a straight leg. The man is also wearing sunglasses, which adds a stylish touch to his outfit. The combination of the black shirt and grey pants creates a classic and symmetrical look, while the sunglasses give the outfit a touch of modernity."
885eabc9424d4cde43c32e8aa5bdfea2,"The clothing item is a red blazer, which is a type of jacket. It has a symmetrical design and a regular fit, with a micro wrist-length sleeve. The blazer features a notched lapel and a welt pocket, giving it a classic and stylish appearance. The jacket is made of a material that appears to be plastic, which may affect its overall texture and feel. The blazer is worn with a black shirt, creating a contrasting look."
28d4827203f7962eba3ad140b6f6192a,"The clothing item is a purple dress with a black lace design. It has a symmetrical design and no waistline, giving it an above-the-hip appearance. The dress is knee-length, and the model is wearing sandals with the dress. The overall silhouette of the dress is elegant and stylish, making it suitable for a formal or semi-formal occasion."
258eaa27dc4000147323d10cb875a3de,"The clothing item is a pair of black pants with a tight fit. They have a regular waist and are above-the-hip in length, making them a maxi style. The pants have a straight silhouette and are made of a material that appears to be tight, possibly denim or a similar fabric. The pants feature a set-in sleeve and a fly, which is a common detail in pants. The overall appearance of the pants is formal, and they are paired with black high-heeled shoes."
395907fa2d3fc6b9305f13e24afd77e8,"The clothing item is a brown skirt with a flare, which is hanging on a hanger. It has a normal waist and a zip-up design. The skirt is made of a material that gives it a casual appearance. The color of the skirt is a warm brown, and it appears to be made of a soft fabric. The overall silhouette of the skirt is midi, which means it falls slightly below the knee. The skirt is hanging on a white wall, which provides a clean and simple backdrop for the garment."
69a9e9d0b69d779b8b4b8c406313d972,"The sweater is a green and yellow striped knit, featuring a symmetrical design. It is a hip-length garment with wrist-length sleeves, giving it a casual and comfortable appearance. The sweater is hanging on a hanger, showcasing its full length and the vibrant colors of the stripes."
cfc8f0586a8376310f50ef792b2ee793,"The gown is a floor-length, asymmetrical garment with a one-shoulder design. It features a plastic material and has a purple color. The gown is designed to be worn without a waistline, giving it a unique and modern appearance. The overall silhouette of the gown is elegant and stylish, making it suitable for formal occasions or special events."
68bbb544ca8ad8995abbfa47dc25b9f5,"The clothing item is a bodycon dress with an asymmetrical neckline. It features a pencil skirt and a normal waist, giving it a flattering and feminine silhouette. The dress has a set-in sleeve and a zip-up front, adding a touch of modernity to its design. The material appears to be a leopard print, giving it a bold and eye-catching appearance. The overall style of the dress is a mix of casual and formal, making it suitable for various occasions."
